numberOfTweet,text,user name,screen name,description,gender
12,"Thanks everyone for making La Bicicleta 🚲 a viral hit, things are really rolling now! Shak https://t.co/trFhB1YjxY",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
13,"Gracias a todos por hacer La Bicicleta 🚲 un hit viral, esto va “sobre ruedas” Shak https://t.co/bUPSltNrnz",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
14,Listen to #LaBicicleta / Ya pueden escuchar #LaBicicleta en @Spotify https://t.co/3VAWYQks9O ShakHQ🚲,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
15,"No se pierdan #LaBicicleta - el nuevo sencillo de @CarlosVives y Shak - ya disponible en descarga y stream! ShakHQ🚲
https://t.co/oBtzP6iVng",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
16,"Check out #LaBicicleta - the new single from @carlosvives and Shakira - available to download &amp; stream now! ShakHQ 🚲
https://t.co/mjv3igA2Ns",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
17,"Só na @sephorabrasil: com o seu novo perfume Rock!, ganhe os itens de beleza indispensáveis de Shakira! https://t.co/nrrET8yf1w ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
18,El video Try Everything de #Zootopia ya tiene 100M de ▶️! Es el 13ro video certificado de Shakira en @Vevo! https://t.co/TVVArw03nB ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
19,Try Everything from @DisneyZootopia just became Shak's 13th video to be @Vevo certified for 100m views! https://t.co/TVVArw03nB ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
20,Junior tu papá! #LaBicicleta https://t.co/nh4UVFnMzo 🚲 #videoshoot https://t.co/Trcu1YOtqU,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
21,#LaBicicleta #1 🇨🇴 🚲 🇧🇴 🚲 🇨🇱 🚲 🇨🇷 🚲 🇪🇨 🚲 🇸🇻 🚲 🇵🇦 🚲 🇵🇪 https://t.co/nh4UVFnMzo ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
22,Awesome concert! Thanks @coldplay and Chris for the Amazing hospitality! Shak https://t.co/65VxE1WbUl,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
23,"Ya está aquí la bicicleta! Colombia, verano, Vives, lo mejor de mi tierra! Shak #LaBicicleta @carlosvives",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
24,EL NUEVO SENCILLO YA ESTÁ AQUÍ! #LaBicicleta de @carlosvives y Shakira. iTunes: https://t.co/nh4UVFnMzo https://t.co/2mdRKqQ5Rs ShakHQ 🚲,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
25,NEW SINGLE OUT TODAY! #LaBicicleta @CarlosVives &amp; Shakira. iTunes: https://t.co/nh4UVFnMzo https://t.co/2mdRKqQ5Rs ShakHQ 🚲,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
26,Para celebrar el lanzamiento de la canción #LaBicicleta de mañana hoy un #tbt de Shak y Gerard en 🚲 en 2013 ShakHQ https://t.co/hhVAvhO9Lj,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
27,#TBT to celebrate tomorrow's release of #LaBicicleta -Shak and Gerard cycling in 2013!  ShakHQ 🚲 https://t.co/8Vdt95Pveq,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
28,Nos encanta este arte de @alcantaramanuel del sencillo de @carlosvives y Shak #LaBicicleta (llega este Viernes) SHQ https://t.co/5YdnshD1Yc,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
29,Love this fan art by @alcantaramanuel celebrating @carlosvives and Shak's new single #LaBicicleta (out Friday!) SHQ https://t.co/D8CqxEdXPA,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
30,5.27.16 #labicicleta 🚲 @carlosvives https://t.co/tWmnEpkLzW,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
31,Votación histórica! Shak  https://t.co/NMuOQGmLJD,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
32,Feliz con la aprobación en el Congreso de la Ley por la Primera Infancia! 57 de 58 votos!! Shak,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
33,"Óyeme Carlos llévame en tu bicicleta, que si a Pique algún día le muestras el Tairona después no querrá irse pa' BCN https://t.co/PdO6rtZjbL",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
34,"Shakira: ""La paz es más que una firma, es un compromiso de voluntades donde la base de todo es la igualdad"" https://t.co/ag4Vxf9Yij ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
35,"""#LaBicicleta es una canción que nos representa a los dos"". Vean la rueda de prensa de ayer de Shakira https://t.co/ag4Vxf9Yij  ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
36,"""Es una tragedia humana lo que está ocurriendo en La Guajira""
https://t.co/bISYXgbyyC",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
37,"""La igualdad, es la base de una Paz en Colombia"" https://t.co/iGU79ENnJ5",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
38,"""La paz es más que una firma, es un compromiso de voluntades donde la base de todo es la igualdad"" https://t.co/mCDzQFjIjm",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
39,Shakira aboga por la niñez y la educación en Colombia  https://t.co/uuWE3ufnlT,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
40,"Empezando el recorrido en ""la bicicleta / Going for a ride on #laBicicleta🚲  @carlosvives https://t.co/Cm7Zj697Ro",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
41,He esperado todo el día para ésto!! Shak https://t.co/8T6HCFWzAX,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
42,Tomando una panorámica de Barranquilla! / Taking a panoramic view of Barranquilla! Shak https://t.co/qH5EYDzMbm,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
43,Sasha se me está creciendo!  Shak https://t.co/H0o79mxqD3,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
44,Camino a mi tierra! Shak https://t.co/MghDzgQlkS,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
45,Estudiantes de la FPD de Colombia visitan Barcelona para el #DesafioEmprende y conocen a Shak https://t.co/2jOcpWVuPH ShakHQ @FundlaCaixa,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
46,Students from FDP's schools in Colombia visit Barcelona for #DesafíoEmprende conference and meet Shak https://t.co/2jOcpWVuPH SHQ @educaixa,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
47,Is it summer yet?  Shak https://t.co/OduCkqFeU9,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
48,Esta ley merece ser aprobada en el Congreso-nada más importante que el desarrollo de la primera infancia https://t.co/GjMgt9njYW Shak,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
49,"Shak conoció a los estudiantes de la @fpiesdescalzos, finalistas en el #DesafíoEmprende de @FundlaCaixa ShakHQ https://t.co/Uxx8Klqu5k",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
50,Shak met with @fpiesdescalzos' school students from Colombia - finalists of @FundlaCaixa's #DesafioEmprende! ShakHQ https://t.co/TkIlZRJu0D,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
51,Gracias a todas las mujeres que cuidan y protegen a los niños! Ustedes son las verdaderas heroínas! Feliz día de la madre! Shak,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
52,Thanks to all the women who care for and protect children. You are the true heroes! Happy Mother's Day! Shak,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
53,"#TBT to five years ago today, when Shak played Budapest! 🇭🇺 Hace 5 años hoy: Shak en Budapest! https://t.co/Ui4Ojqh6ee ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
54,Shak diseñó este pelón de @juegaterapia para ayudar a los niños enfermos y está en https://t.co/uRsYdUJXiA! ShakHQ https://t.co/6bAQaljtxx,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
55,"El video Te Aviso, Te Anuncio de Shak con más de 100M de ▶️! 12 videos certificados en @Vevo 
ShakHQ https://t.co/SMfOgBDdVr",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
56,"Shak's Te Aviso, Te Anuncio video has just become her 12th to reach 100m @Vevo views! https://t.co/beDhqQr1Qx ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
57,"Thank you all and @manaoficial for making these 3 #Billboards2016 awards possible! Love you, Shak https://t.co/oNHQkjz2sq",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
58,Muchas gracias a Uds y a @manaoficial por hacer posible estos premios #Billboards2016! Los quiero mucho! Shak https://t.co/Gtu3g20pTz,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
59,@HispanicEd in California drafting a sustainable agenda to increase cradle-to-career opportunities for Latinos. This is a priority! Shak,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
60,Buscando un regalo para un día especial como el día de la madre? https://t.co/XASTSrobuz ShakHQ #RockByShakira https://t.co/HrCFlB7QSu,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
61,No se pierdan esta versión a capella de @HomeFreeGuys de la canción Try Everything de @DisneyZootopia! https://t.co/9SeLEXmt2y ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
62,"Check out @homefreeguys’ great a cappella version of Shak’s song from @DisneyZootopia, Try Everything… https://t.co/9SeLEXmt2y ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
63,Felicitaciones @fpiesdescalzos por obtener el 3er puesto académico entre las escuelas de Bquilla! Orgullosa de uds! https://t.co/BIbt1dOfzv,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
64,"En las dificultades se revela el carácter del ser humano y el tuyo es incomparable, qué suerte tenerte de compañero! https://t.co/GdGdfiuDDz",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
65,The @educommission believes in education for all. Want to help? Share your opinion in the @MTVvoices contest. https://t.co/CgTx9hOAiZ ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
66,"Sasha, into the music! Shak https://t.co/t4Fi9g5Tqd",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
67,"Los videos de Shak ya tienen más de 6 MIL MILLONES de reproducciones en https://t.co/DJvKQIjSdT! 
ShakHQ https://t.co/OOL1ZMcVkL",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,Female
68,Shak's videos have now more than SIX BILLION plays on https://t.co/DJvKQIjSdT! ShakHQ https://t.co/i5aCceiQ2v,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
69,Watch @DancingABC tonight 8/7c on ABC in the US to see @JodieSweetin &amp; @keodancer dance to Try Everything from @DisneyZootopia #DWTS ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
70,And it was all yellow https://t.co/plSW7eb2YP,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
71,Shopping for sunglasses! / Comprando gafas de sol! Shak https://t.co/YqDzwRmwpj,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
72,El video de Try Everything de #Zootopia ya tiene más de 50 millones de reproducciones! https://t.co/2xqIw3e4CP ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
73,"The video for Try Everything, Shak's song from @DisneyZootopia, has reached 50 million views! https://t.co/2xqIw3e4CP ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
74,Writing songs! / Escribiendo canciones! Shak https://t.co/5seA15vN7t,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
75,Mission accomplished! Misión cumplida! https://t.co/YPBvMCkSn2,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
76,Driving looking for Easter Eggs! Manejando buscando los huevos de Pascua! https://t.co/o0KkEhKTtA,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
77,"#TBT to the video shoot for Empire, released two years ago this week! ShakHQ https://t.co/kcFXOYp6VG",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
78,"#TBT en el rodaje del video de Empire que esta semana cumple dos años! 
ShakHQ https://t.co/zcn2TpnKN6",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
79,Ola Brasil! A espera terminou! O novo filme da Disney: #Zootopia já está nos cinemas! https://t.co/sIF5E8k8uX ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
80,#TBT On location in Paris for @VanityFair in 2009 (photo: Michael Roberts) / En París para VanityFair en 2009 ShakHQ https://t.co/CYf82VWXX7,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
81,Love this Gazelle art (@disneyzootopia) by @tolpop8835! Shak https://t.co/QVguCKOUdh,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
82,Desde hoy y hasta el 29 de marzo pueden nominar a Shak en los @PremiosJuventud!  https://t.co/Tu8RNJVCvI ShakHQ https://t.co/ZVP9Ps1rmw,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
83,#TBT cuando Gazelle era un dibujo en una página! Shak con los directores y productores de #Zootopia! ShakHQ https://t.co/WL4p5jCXfK,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
84,#TBT to when Gazelle was just a drawing on a page! Here's Shak with the directors and producers of #Zootopia… ShakHQ https://t.co/7wxYT4I6Nk,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
85,Oh! @GregDunbar1 tuvo una acompañante muy especial para su versión de #TryEverything en @musicallyapp! ShakHQ https://t.co/6In2XT53S4,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
86,"Well, @GregDunbar1 got an impressive special guest for his @musicallyapp version of #TryEverything..! ShakHQ https://t.co/G6mtYdNPlQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
87,El nuevo video de #TryEverything de @DisneyZootopia ya tiene más de 5 millones de reproducciones! https://t.co/2xqIw3e4CP ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
88,The new video for #TryEverything from #Zootopia already has 5m views! Watch it at https://t.co/2xqIw3e4CP ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
89,"Descubran GROW, la nueva app para padres de Shak, @fpiesdescalzos y @FisherPrice! https://t.co/2DYRANXD3g ShakHQ
https://t.co/mJNAeVI8NP",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
90,"Check out GROW - the free parenting app from Shakira, @fpiesdescalzos &amp; @FisherPrice! https://t.co/2DYRANXD3g ShakHQ
https://t.co/EV3cQ0g6gV",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
91,Get #TryEverything now from @iTunes at https://t.co/HvfuRo5jMq / Try Everything ya está disponible en iTunes https://t.co/HvfuRo5jMq ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
92,"Ya han visto a Shakira en el video oficial de su nueva canción, #TryEverything de la película #Zootopia? https://t.co/TVVArw03nB ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
93,"Did you check out Shak in the official video for her new song, #TryEverything from the #Zootopia movie? https://t.co/TVVArw03nB ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
94,Ya está aquí! El vídeo oficial de #TryEverything - la nueva canción de Shak del film #Zootopia https://t.co/fPl0jmsEPM @VevoLatino ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
95,"It’s here! The official video for #TryEverything, Shak’s new song from the #Zootopia movie - https://t.co/fPl0jmsEPM @Vevo ShakHQ",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
96,Today the @fpiesdescalzos students watched #Zootopia thanks to #CompromisoDisney! They were ZOOPER excited! https://t.co/KP4ZU9dExf,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
97,"Hoy los alumnos de la @fpiesdescalzos vieron #Zootopia gracias a #CompromisoDisney! Cómo ven, están ZOOPER felices! https://t.co/gguHBcvGYT",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
98,"Quieren conocer a Gazelle, el personaje de Shak en #Zootopia? Si la respuesta es SÍ no se pierdan este video! ShakHQ
https://t.co/HRrOb277dd",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
99,"Want to know more about Gazelle, Shak's character from @DisneyZootopia? Then watch this…! ShakHQ #Zootopia
https://t.co/2G3AP1SGEk",Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
100,¡Queremos conocer las mejores iniciativas en 1ra infancia! Participa #PremiosALASBID 2016 @MorenoBID @MovimientoALAS https://t.co/n5XW2ywBBV,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
101,Hips Don't Lie was released 10 years ago this week! https://t.co/CBKoARKhmk / Hips Don't Lie celebra 10 años esta semana! #TBT ShakHQ,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
102,#TryEverything la nueva canción de Shak para #Zootopia está disponible en iTunes aquí https://t.co/jZFyUFM7oc ShakHQ https://t.co/WX4tXQfmhz,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
103,Get #TryEverything - Shak's new song from #Zootopia - on iTunes worldwide at https://t.co/jZFyUFM7oc now! ShakHQ https://t.co/lymepnZlBl,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
104,Did this giraffe just photobomb me making my exact face?! Shak https://t.co/kPgZkB9YPI,Shakira,shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/co5eiiz8nm,female
