numberOfTweet,text,user name,screen name,description,gender
45,@dandineen @liammcmurray @pip Wait until your insurance runs out,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
46,@bathcamp @edent The University of Bath has some parking with charging for electric cars. Not in central Bath though.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
47,@dandineen I RTed it for the good of the team 😎,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
48,"@tomnatt @dandineen also RAAAAAA (if ""RAAAAAA"" means ""yes, I am in"")",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
49,@ChrisShimVin That Zach Braff drawing makes me laugh every time!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
50,@ChrisShimVin I did try making a userscript a while ago that inserted random impact-y phrases in every other sentence. The result was scary.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
51,@moray_macdonald It took me several goes to post that link because it kept putting too many snake people in the URL.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
52,"@moray_macdonald Here you go, fellow snake person: https://t.co/nCDW9Z9Pk7",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
53,"@dandineen There don't seem to be a lot of options for David Icke gifs, oddly enough",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
54,"@itspaulmcgroovy The Snake People are all around us, taking our jobs, clutching their smartphones in their scaled hands",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
55,@itspaulmcgroovy Millennials.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
56,I should have installed this Chrome extension a long time ago https://t.co/HVjjAs4BFM,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
57,@RhianGriggs @liammcmurray My friend had one of those! It was called Pizza but eventually moths got to it. I think it's rabbit fur.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
58,"@dandineen If you don't consume The Cloud, The Cloud consumes you.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
59,"1. ""sk8er boi"" by Avril Lavigne
2. 45 minutes of total silence
3. ""sk8er boi"" by Avril Lavigne
The gym playlist needs work.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
60,"@tomnatt @pip Just train it up to level 42, expose it to an Amiibo stone and it'll evolve 👍",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
61,"@itspaulmcgroovy WHAT! Awesome, thanks for the tip-off!",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
62,"@sstarr @Firewatchgame Yeah, I'm tempted to open it again just for a nice leisurely walk in the woods.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
63,@sstarr @Firewatchgame That game is ridiculously pretty!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
64,Just listened to this and it was so completely horrifying and heartbreaking.  https://t.co/7UKu3FgdLK,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
65,Possibly the 1st time I've ever won anything. Worth the wait because this is awesome!! Thank you so much @ugisozols! https://t.co/KHQHKBXvFK,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
66,@ugisozols Thank you!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
67,@ugisozols That is ridiculously nice of you! I'd really like to go to @BathRuby this year.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,Female
68,"At Bathcamp, hoping that if I tweet ""bathcamp"" it'll make a dinosaur roar. Bathcamp bathcamp bathcamp!",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
69,@dandineen Hah! Might take me a while to rate all 35 I've seen...,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
70,@dandineen @tomnatt Definitely! Got my training at 8. :),Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
71,@dandineen @tomnatt just realised I had no idea what time you were leaving! Meet you at the office?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
72,@rossferg Office pet?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
73,@pip @ChrisShimVin That would be awesome! I think the child-sized spoon would be just right for a yoghurt pot...,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
74,"@ChrisShimVin Awesome, thanks for the tip-off! I've been researching this and only need 3 packs. Probably worth it for that spoon security.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
75,@FirstBSA Any U1s coming to the Abbey stop soon? Been here 30+ mins and the queue is running down most of Cheap Street.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
76,"@dandineen Oh man, that sucks 😞hope you're feeling better soon!",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
77,@StephenMilnes Just needs a heavier Instagram filter and it'll be fine.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
78,This jazz is freaking me out https://t.co/5weS2VntZs,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
79,@ChrisShimVin @dandineen Another person claimed by the Great Lurgy of January 2016 😢,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
80,@dandineen Thought I was on the mend but still feeling pretty gross tbh. 🤒 We'll see tomorrow. Hope you're feeling better soon!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
81,"@dandineen Derail, but you too?! This cold is horrible.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
82,@rfwebster Congratulations!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
83,"If this was already in effect years ago, I wouldn't live in this country and my boyfriend would never have been born.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
84,"Can't stop thinking about that £35k threshold. Would affect the lives of so many people important to me. Family, friends, list goes on.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
85,An awful idea on basically every level. https://t.co/ih8itK1Cr1,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
86,@IrisAckerLtd @ageoftechnology I'm not either.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
87,"@rfwebster Yay, another convert. Go Greendale human beings!",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
88,"@liammcmurray Yeah, I don't think any others have her colouring. Actually shouted PEACHES mid-conversation when I saw her. Very rude but 🐱🐱🐱",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
89,@liammcmurray She's back https://t.co/cRYBAhUewv,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
90,"@joythestore Also, if I buy something with the gift card and have to return it, would you refund it to the gift card or another method?",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
91,@joythestore Do your in-store gift cards work online? Got a card for Christmas for a shop that shut 2 weeks later :(,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
92,@dandineen It also ends with me trying to hurl him into a volcano,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
93,@iris I hate him and I hate his music and I hate the eating jokes,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
94,BF is playing Xenoblade Chronicles X right now and I am praying Tatsu dies a fiery death,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
95,@pip Awesome! Well worth the fish. I've been trying to maintain indoor/outdoor appropriateness since I expanded but it's not really working.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
96,@StephenMilnes @pip Nailed it https://t.co/76nD5VSkKu,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
97,@StephenMilnes @pip Haven't seen the movie but I would watch it if it contained that scene,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
98,The best antidote to the diabolical weather has got to be the mulled wine and Star Wars combo at @LittleTheatreUK,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
99,@ChrisShimVin @pip @liammcmurray You're right – empty food boxes on the floor isn't a good look :( I'll clean!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
100,@pip @liammcmurray I did it 😭 https://t.co/MLfM954DmB,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
101,@pip @liammcmurray IT SNOWED ON THE CATS,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
102,@pip Wish they'd do Bob! I'd buy Bob.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
103,@pip Parks &amp; Rec?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
104,@dandineen @pip Maybe she's using more smash attacks? Raising percentages is good but you need to finish them. But I'm pretty bad at it tbh,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
105,"@pip @dandineen Just be Captain Falcon and spam punch, kick and taunt over and over and you're set.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
106,@ChrisShimVin A classic. Hope you enjoyed it!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
107,"Had a few people checking in so: not in Paris, got back Tuesday, everything is horrible and I'm gonna go hide under my duvet now.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
108,@Kavstick But would you endorse each other? (cc @tomnatt),Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
109,@SlackHQ Has there been a UI change? Keep accidentally pinning stuff instead of adding reactions. Please help me not look like an idiot 😳😖👎,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
110,"Twitter jokes, but this has actually happened to me https://t.co/JK7MXnJFD9",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
111,Option A: just pay more attention to what I'm doing. Option B: BACON HIGHLIGHTING. (Thanks @ChrisShimVin!) https://t.co/4QsV09cq4L,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
112,@de_velopment Any you'd recommend? I think it needs to be plugged in at all times if that sways the decision! What are you up to in Lodnon?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
113,"@de_velopment Hey, are you still on the lookout for laptops? A friend of mine has a Macbook that needs a new home.",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
114,@ievenden @WeLoveBath Definitely recommend the Green Rocket!,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
115,@ffffelix /giphy is always either confusing or disappointing. Carefully selecting gifs by hand is the only way.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
116,@chao_xian I thought you were replying to my Animal Crossing tweet at first and was very confused. But yes. Horrible.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
117,Playing Animal Crossing. My neighbour gave me a hamster cage as a gift. But my neighbour IS A HAMSTER. http://t.co/mmQgQEdS8s,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
118,@pip Already found a home for the latest one but I'll keep that in mind. Office pizza table?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
119,@pip I need to do something. This has happened multiple times and the delivery never gets less disappointing.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
120,"@ChrisShimVin Yeah, actually, that would be really handy!",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
121,Should probably write a Greasemonkey script that highlights meat words on food order sites so I stop accidentally buying non-veggie pizza.,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
122,Dreamed there was a reality show where you compete against people from school over who is now most impressive. @bbc You interested?,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
123,Perks of the job: getting to write about football and the really cool research we're doing with youth academies http://t.co/qkIjcLz5Ej,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
124,"@HannaMiet Yeah, and Terry looking like he's about to cry never gets old...",Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
125,@HannaMiet I traded him this week. May never play fantasy football ever again,Iris,iris,Probably not your friend who is also called Iris. Definitely not a 94-year-old fashionista.,female
