numberOfTweet,text,user name,screen name,description,gender
19,If these Warriors don't get their shit together...smh...lol,Õ_ó,Tyrell,MSW,female
20,Although you may be a bit disconnected from your feelings this... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,female
21,"Fuck around &amp; might turn the heat on, quietly...smh",Õ_ó,Tyrell,MSW,female
22,Whatcha'll talking about?,Õ_ó,Tyrell,MSW,female
23,@Ms_PostScript you're what?,Õ_ó,Tyrell,MSW,Female
24,"...""fuck those memories""...smh...lol",Õ_ó,Tyrell,MSW,Female
25,&lt;--- leaving tho... @Neeq_ @Quemini lol,Õ_ó,Tyrell,MSW,Female
26,@Neeq_ @Quemini my imagination's so potent too tho...smh...lol,Õ_ó,Tyrell,MSW,Female
27,"@Neeq_ @Quemini gotta leave slowly, just in case I can get my peek on, on the way out...smh...lol",Õ_ó,Tyrell,MSW,Female
28,"@Quemini @Neeq_ ok, I will...but I'm taking my time...lol",Õ_ó,Tyrell,MSW,Female
29,Anxious to get off work...not anxious about having to be productive afterwards tho.,Õ_ó,Tyrell,MSW,Female
30,@Quemini @Neeq_ *pulls up a ch...nevermind,Õ_ó,Tyrell,MSW,Female
31,How'd we get back to spring?...😩...bring summer back.,Õ_ó,Tyrell,MSW,Female
32,Sometimes people depend on you to take care of business becaus... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,Female
33,@AyoTroof lmao!...I was wondering where you went.,Õ_ó,Tyrell,MSW,Female
34,@kissmeQuan c,Õ_ó,Tyrell,MSW,Female
35,@LPerk4_ I have NO questions for her...she probably still salivates over the thought of biting me...smh...lol,Õ_ó,Tyrell,MSW,Female
36,@LPerk4_ I'm just messing with you...lol,Õ_ó,Tyrell,MSW,Female
37,@LPerk4_ can't ask him...ya'll were in it together...lol,Õ_ó,Tyrell,MSW,Female
38,@kissmeQuan oh...&amp; you got this wrong &amp; shit...lol,Õ_ó,Tyrell,MSW,Female
39,@LPerk4_ lol!...you right...I still believe you googled first...lol,Õ_ó,Tyrell,MSW,Female
40,@LPerk4_ nah...that's wrong...the logic is all off...&amp; stop cheating...smh...lol,Õ_ó,Tyrell,MSW,Female
41,@LPerk4_ lmao!!!,Õ_ó,Tyrell,MSW,Female
42,@LPerk4_ lmao!...I see.,Õ_ó,Tyrell,MSW,Female
43,@LPerk4_ nope...lol,Õ_ó,Tyrell,MSW,Female
44,@kissmeQuan @Neeq_ gotta make it happen...I'll plan homework around it...lol,Õ_ó,Tyrell,MSW,Female
45,@LPerk4_ smh...lol...you might need to give it a few more tries...lol,Õ_ó,Tyrell,MSW,female
46,@kissmeQuan ...now that I think about it...how we let the weekend pass without linking up?...smh...lol,Õ_ó,Tyrell,MSW,Female
47,"@kissmeQuan you smart &amp; shit, huh?...lol",Õ_ó,Tyrell,MSW,Female
48,@LPerk4_ lmao!,Õ_ó,Tyrell,MSW,Female
49,What's your answer? https://t.co/jEdt4Sm6VV,Õ_ó,Tyrell,MSW,Female
50,Returning to work has its pros and cons today because people a... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,Female
51,Frustration foul as hell...smh...lol,Õ_ó,Tyrell,MSW,Female
52,😂 https://t.co/nfC2bv1FWt,Õ_ó,Tyrell,MSW,Female
53,@Quemini I hear that...lol,Õ_ó,Tyrell,MSW,Female
54,"The ""Brazilian Blur"" tho...lol",Õ_ó,Tyrell,MSW,Female
55,@Neeq_ @NikkBrown smh...lol,Õ_ó,Tyrell,MSW,Female
56,@Neeq_ @NikkBrown lmao!...with a raspy voice?,Õ_ó,Tyrell,MSW,Female
57,@NikkBrown @Neeq_ I'll be the bigger person here...lol,Õ_ó,Tyrell,MSW,Female
58,@Neeq_ @NikkBrown https://t.co/FjfQB9E4UB,Õ_ó,Tyrell,MSW,Female
59,Smh...lol https://t.co/0JYqh22ZMu,Õ_ó,Tyrell,MSW,Female
60,"...the use of ""only"", for me, is the thing here.",Õ_ó,Tyrell,MSW,Female
61,I'm always uncomfortable with how suddenly Sunday seems to just run up on you...a perpetual reminder that Monday is around the corner...smh,Õ_ó,Tyrell,MSW,Female
62,"Although Sundays may be a day of rest for some, you might have... More for Aries https://t.co/WvQuoDipQr",Õ_ó,Tyrell,MSW,Female
63,The truth seems so self-limiting that you could change your mi... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,female
64,Smh...lol https://t.co/1kuleSAbox,Õ_ó,Tyrell,MSW,Female
65,Trash as hell https://t.co/TaL0IvQC0U,Õ_ó,Tyrell,MSW,Female
66,You can amaze people with your never-ending stream of good ide... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,Female
67,@ImRealSassy lmao!,Õ_ó,Tyrell,MSW,Female
68,1-0,Õ_ó,Tyrell,MSW,female
69,They must be playing on pro &amp; didn't realize it...smh...lol,Õ_ó,Tyrell,MSW,female
70,It's damn near tomorrow...&amp; J.R. Smith just scored his first points of the night...he's almost tied with the Splash Bros tho...smh...lol,Õ_ó,Tyrell,MSW,female
71,Them Warriors are something else.,Õ_ó,Tyrell,MSW,female
72,Livingston been hooping.,Õ_ó,Tyrell,MSW,female
73,https://t.co/ibfQH0x1Bv,Õ_ó,Tyrell,MSW,female
74,Smh...lol https://t.co/mu7P6v8TmK,Õ_ó,Tyrell,MSW,female
75,@DickensWrites smh...lol,Õ_ó,Tyrell,MSW,female
76,Curry better come back with his shit together...I know that much...smh...lol,Õ_ó,Tyrell,MSW,female
77,I don't see a need for a tech...it was a natural reaction...&amp; he kept it cool still.,Õ_ó,Tyrell,MSW,female
78,😩,Õ_ó,Tyrell,MSW,female
79,Damn Barbosa! (Daniel),Õ_ó,Tyrell,MSW,female
80,Made Lebron get little real quick...lol,Õ_ó,Tyrell,MSW,female
81,Smh...lol,Õ_ó,Tyrell,MSW,female
82,Very ugly possession...smh...lol,Õ_ó,Tyrell,MSW,female
83,...could've kept that...looking ass...smh...lol,Õ_ó,Tyrell,MSW,female
84,"""Let's go play basketball, man""...smh...lol",Õ_ó,Tyrell,MSW,female
85,...it's definitely the criteria...historically.,Õ_ó,Tyrell,MSW,female
86,....smh...lol,Õ_ó,Tyrell,MSW,female
87,2nd... https://t.co/TfQ8nN2bqQ,Õ_ó,Tyrell,MSW,female
88,1st... https://t.co/eZ4qN39P2t,Õ_ó,Tyrell,MSW,female
89,...I didn't read the actual article...just in case there's some whitewashing there that I'm unaware of...smh...lol,Õ_ó,Tyrell,MSW,female
90,...smh...lol,Õ_ó,Tyrell,MSW,female
91,"This happened right outside my job today...you could feel the heat, along with the falling ashes… https://t.co/OeKZmEm4Nh",Õ_ó,Tyrell,MSW,female
92,You can be extremely persuasive when you tell someone that you... More for Aries https://t.co/WvQuoDipQr,Õ_ó,Tyrell,MSW,female
93,"""Oh, Mississippi?...yeah, one day I spent 20 years in Mississippi""...""looking for my iPad"" - Gick Dregory https://t.co/29CcTICHKn",Õ_ó,Tyrell,MSW,female
94,"@Neeq_ @kissmeQuan lol!...us reconvening, is all.",Õ_ó,Tyrell,MSW,female
95,"@Neeq_ @kissmeQuan whatever it is, it's too late now...lol",Õ_ó,Tyrell,MSW,female
96,@kissmeQuan @Neeq_ I'm signed up.,Õ_ó,Tyrell,MSW,female
