numberOfTweet,text,user name,screen name,description,gender
29,The difficulties of conducting espionage against the Soviet Union in t... #AldrichAmes #cutting https://t.co/NvwBuVDocS,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
30,"If we know what that set point is, we can predict fairly accurately wh... #MihalyCsikszentmihalyi #saying https://t.co/S9t0NOIxgH",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
31,One important part of scientific training is that scientists learn the... #CraigVenter #selection https://t.co/XYNC9xOZKe,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
32,Write me as one that loves his fellow-men.... #HLHunt #quotes https://t.co/ow4KM297Zk,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
33,Normally I tell the truth whether it's nice or not.... #HeikkiKovalainen #openquotes https://t.co/788eY4aNxE,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
34,I never notice a difference between photographing a man and a woman; f... #MarioTestino #excerpt https://t.co/NHqdbZqWTA,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
35,"With indies, all they have is their script and it's very important to ... #MarkRuffalo #reference https://t.co/uGrOBJTgHQ",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
36,"In every song I write, whether it's a love song or a political song or... #BillieJoeArmstrong #saying https://t.co/b33aLowTvz",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
37,Films really can change a conversation and change someone's thinking a... #GinaPrinceBythewood #reference https://t.co/3FbXx8prJH,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
38,"In film, I find it very useful always to do some preparation before yo... #BenWhishaw #saying https://t.co/prX5IbXVnt",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
39,I think you have an obligation to be an optimist. Because if you're no... #RonSilver #mention https://t.co/HIItzsnQlq,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
40,When your economy is subject to the whims of Libya and Nigeria and Ven... #JasonChaffetz #quotes https://t.co/K7LLvZ6Fbn,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
41,I'm looking forward to some more solo acoustic dates. That's a lot of ... #BobWeir #excerpt https://t.co/31MWBuFYka,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
42,The death tax causes one-third of all family-owned small businesses to... #RicKeller #citing https://t.co/R8J1OR8akK,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
43,I never get tired of hearing compliments.... #JohnLithgow #saying https://t.co/53mRdBsgOn,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
44,A merger is hard to pull off under any circumstances. It's harder when... #CarlyFiorina #extract https://t.co/6GLBgaY2CM,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
45,"If all I ever wrote about was inner city freaks, I think it would be d... #EricBogosian #selection https://t.co/C2bSwLe5KW",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
46,Private property and the market system are good not only to promote in... #ThomasPiketty #quote https://t.co/HtVEB8x5Pk,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
47,I would love it if the whole 'Godzilla' franchise was revitalized for ... #DeanDevlin #passage https://t.co/kBJ6bOTIqk,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
48,"I love Martha's Vineyard, where I have had a house for thirty years. I... #KatharineGraham #quote https://t.co/2mpIlkhsnH",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
49,Guys that play videogames are hot!... #NikkiZiering #passage https://t.co/gt2rlMdA9m,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
50,I am six feet tall. I am not supposed to be afraid.... #KeithMiller #selection https://t.co/yYt8zFA2AW,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
51,"Sometimes it's a bizarre, fairly cold, and horrifying thing to be a pa... #LenaHeadey #selection https://t.co/V5zYP4meNf",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
52,"You need to work very hard, you have to spend a lot of time practicing... #SergeiBubka #cutting https://t.co/Wsbx6zns0a",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
53,"The arrogance of the artist is a very profound thing, and it fortifies... #JamesAMichener #citations https://t.co/HYkY9wn3TR",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
54,"I've felt a little tired, but I'm only 24. I love playing football. Th... #DavidBeckham #recitation https://t.co/ouEIO8wkmk",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
55,"And yet the Nobel Prizes, in singling out individuals, have done a gre... #WillardLibby #citation https://t.co/hoMYjQGaFj",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
56,I don't watch rugby.... #KevinSpacey #citing https://t.co/Z2D06MBWI4,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
57,At times you feel like you're the only voice speaking out to improve t... #HildaSolis #openquotes https://t.co/erYFWXRg5y,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
58,I think about the meaning of pain. Pain is personal. It really belongs... #HenryRollins #quote https://t.co/6mvO7Yjy4C,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
59,I don't think that the world would be a better place if everyone owned... #CarolineKnapp #aphorism https://t.co/KzDQXeH8qX,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
60,As the largest contributor to the United Nations and funder of interna... #MikeQuigley #aphorisms https://t.co/crEzKvVzbU,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
61,"If you don't take the chance to live life, what can you say at the end... #NaveenAndrews #citations https://t.co/ZBbTCTwgX1",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
62,"If Woody Allen were a Muslim, he'd be dead by now.... #SalmanRushdie #quotes https://t.co/K31wlHsKfu",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
63,"If you are poor, you are not likely to live long.... #NelsonMandela #recitation https://t.co/xaIqn7xM2Z",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
64,"I never wanted to do Shakespeare; I never liked watching it, it's alwa... #SamuelBarnett #extract https://t.co/W5qRjWBbJr",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
65,You are not a problem that needs solving.... #EckhartTolle #mention https://t.co/4ikBQbw8lN,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
66,And I remember leaving my place in L.A. and - my father is a big fight... #WiltChamberlain #excerpt https://t.co/52geKlrIJk,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
67,You never know how your work is going to be received.... #JulianLennon #mention https://t.co/v3gY9rsjhz,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,Female
68,Everything we do is for the purpose of altering consciousness. We form... #SamHarris #saying https://t.co/Zpl3ApBTim,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
69,"Then I took 8 years of French Horn, first jazz, and then classical.... #JimColeman #citations https://t.co/WS7rsRRxVv",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
70,"In the scattered settlements of this Diocese, schools and Churches are... #JohnStrachan #aphorisms https://t.co/Yr7DPwwuQx",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
71,"As for genre, my adult books are usually filed under science fiction /... #GailCarriger #saying https://t.co/AZTHRk6WbP",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
72,Almost 24 million children - one in three - are likely growing up with... #ArneDuncan #quotes https://t.co/bsmMMTgbMh,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
73,I hope for the day when everyone can speak again of God without embarr... #PaulTillich #cutting https://t.co/klmJsKbF5N,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
74,"It is clear that not in one thing alone, but in many ways equality and... #Herodotus #openquotes https://t.co/DAHN0DosKk",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
75,There is a fine line between censorship and good taste and moral respo... #StevenSpielberg #mention https://t.co/l3zpfMJ1qe,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
76,"We have one of our priests in prison right now, Steve Kelly, for his a... #DanielBerrigan #quotes https://t.co/PPGtKVjIgI",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
77,"Barack Obama and Jimmy Hoffa are like Tweedledum and Tweedledee, Lady ... #MichelleMalkin #excerpt https://t.co/GV7kdyrrob",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
78,The action genre is kind of designed for a young male audience. But we... #JoelSilver #citing https://t.co/RuFI2u9dk9,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
79,I think when the United States of America put a man on the moon in 196... #DougLiman #extract https://t.co/czkn5exYHG,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
80,"After 'Radio Flyer,' to this day, every family-oriented script or scri... #DavidMEvans #citing https://t.co/4ZnMSJMFWV",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
81,Relentless improvement of the product and upgrading of consumer tastes... #ChristopherLasch #saying https://t.co/WITTGwfOMf,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
82,I've never been a big fan of subtle art. I like art that gets deep int... #JelloBiafra #citing https://t.co/P9s1k8h96k,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
83,"I am a black British female artist, so I must be like Ms Dynamite, I m... #Estelle #reference https://t.co/o15id2VCQw",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
84,Good actions are a guard against the blows of adversity.... #AbuBakr #aphorisms https://t.co/88LplnkIPi,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
85,I think I can speak for a lot of people in that they would be pretty n... #AsaButterfield #aphorism https://t.co/qsI52Wmist,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
86,"I'm a pretty private person, so I'd like to say I'm a good ear and tha... #JamesBadgeDale #selection https://t.co/7ohSUCkMBk",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
87,Any man may be in good spirits and good temper when he's well dressed.... #CharlesDickens #saying https://t.co/MyMO51iQHB,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
88,Women are not in love with me but with the picture of me on the screen... #RudolphValentino #passage https://t.co/mS0G2j1foK,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
89,I do enjoy working with Ryan although he owes me money.... #ColinMochrie #excerpt https://t.co/CNxtolWOvs,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
90,We're living in a world where Google beats Gallup.... #NateSilver #excerpt https://t.co/9LclJnwEcQ,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
91,"America, the temple of invention and industry, doesn't make things any... #NickClooney #quote https://t.co/rmH1pldQgd",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
92,You are an athlete if you are a dancer.... #SharonLawrence #excerpt https://t.co/LaVjZpm6Et,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
93,"Is there anyone I wouldn't take as a client? Well, I'd never represent... #GerrySpence #reference https://t.co/os4UTIdH6M",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
94,"I want anyone who believes in life, liberty, pursuit of happiness to s... #RushLimbaugh #aphorism https://t.co/tyBI1vHEz2",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
95,"You can latch onto theological ideas that are, in fact, not accurate, ... #FredericaMathewesGreen #saying https://t.co/yZkt4PDu31",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
96,I'm not focused on what other people think of me.... #CateBlanchett #passage https://t.co/10kG6Lo4Hp,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
97,The Cold War is over but Cold War thinking survives.... #JosephRotblat #excerpt https://t.co/BNypMLYEAw,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
98,The political environment we create matters because a disturbed person... #MadeleineMKunin #openquotes https://t.co/I9KmosP2gw,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
99,I'd be happy to stay single now because I've always been in relationsh... #CarolVorderman #selection https://t.co/bJ2CQjCL4N,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
100,I grew up with a beautiful gold harp sitting in our living room. My ol... #DianePaulus #mention https://t.co/8NqwLfd8Jw,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
101,I have a few TVs.... #WolfBlitzer #citing https://t.co/82IEUq57er,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
102,"Writing fiction, I really just sit there and it just comes.... #AlexanderMcCallSmith #aphorism https://t.co/zOiztrdqfm",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
103,Usually I perform with dancers.... #Grimes #quotations https://t.co/tX89OjkQaJ,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
104,I don't mind being interviewed on television or radio.... #CalvinTrillin #reference https://t.co/QJwTjY967V,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
105,There are many benefits to this process of listening. The first is tha... #MargaretJWheatley #mention https://t.co/YGrYzfvRGO,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
106,"In August 1961, I visited President Kennedy at Hyannis Port. The Berli... #GoreVidal #passage https://t.co/JgYxRqQGnt",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
107,"I'm a practical person. Most fashion people live in the clouds, and th... #IrisApfel #quotes https://t.co/tKsHAefB91",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
108,All doors open to courtesy.... #ThomasFuller #aphorism https://t.co/8MIaCac2jH,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
109,Wilderness is harder and harder to find these days on this beautiful p... #BettyWhite #extract https://t.co/hcTn2Cnzmu,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
110,I have no history but the length of my bones.... #RobinSkelton #citation https://t.co/mvc7DoO0FX,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
111,Technology has advanced more in the last thirty years than in the prev... #NielsBohr #citations https://t.co/IL0KYKCi8H,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
112,The coal mining industry is very destructive and it doesn't have to be... #KevinRichardson #aphorism https://t.co/X78WcmhjHq,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
113,The process of delving into the black abyss is to me the keenest form ... #HPLovecraft #aphorisms https://t.co/Xih65UzHVw,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
114,"I don't have many hours in a day, as I'm essentially a single parent. ... #MichelleGagnon #extract https://t.co/t6jbqLRxPD",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
115,The counterfeit and counterpart of Nature is reproduced in art.... #HenryWadsworthLongfellow #quotes https://t.co/xC18OOtQtS,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
116,"Neither can men, by the same principles, be considered as lands, goods... #ThomasClarkson #excerpt https://t.co/NFqMoguHRb",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
117,Every minute you spend in your life is either spent bringing you close... #BoBennett #quotes https://t.co/L29vGpN3QZ,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
118,There are many drugs that have many serious side effects and that are ... #DanaRohrabacher #quotation https://t.co/HskjfTqbQM,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
119,"For a boy or girl, driving cars that they love is fun.... #LukeGoss #aphorism https://t.co/GzT6jLB4N6",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
120,"I just enjoy being around fans, man.... #JakeRoberts #quotations https://t.co/oHDKbsh6yx",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
121,"When I'm on the red carpet, most people say, 'Who the hell is that?' I... #CallumBlue #quote https://t.co/XHzQWYKy1q",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
122,"As far as subject matter, I'd say most of the songs aren't that person... #CarrieUnderwood #citing https://t.co/GBIpNMvYg6",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
123,Horror fans are a particular breed. They analyze films with such detai... #RogerEbert #cutting https://t.co/LqyH9lp3e5,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
124,"Every time I see something terrible, it's like I see it at age 19. I k... #RalphNader #recitation https://t.co/eF9BnP9uhi",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
125,"I went to a Christian school, and as a kid, we weren't allowed to real... #MaggieGrace #openquotes https://t.co/WSMw1Lw8gT",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
126,Truth is not exciting enough to those who depend on the characters and... #GeorgeBancroft #mention https://t.co/l7pt2gy75D,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
127,"But I really love music, and having a creative outlet is really the be... #EdieBrickell #excerpt https://t.co/mzx6Ijzzjq",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
128,"In hip-hop, what you have is you have a lot of formulaic-type bands or... #SirMixaLot #recitation https://t.co/5hw2ZLmxlg",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
129,"We don't need fashion to survive, we just desire it so much.... #MarcJacobs #citing https://t.co/oe3Nto8uB1",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
130,Class certainly loomed large in Katrina's aftermath. Blacks of means e... #MichaelEricDyson #excerpt https://t.co/K9IfXeCa1n,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
131,How I Love Lucy was born? We decided that instead of divorce lawyers p... #LucilleBall #excerpt https://t.co/YoIzUfzGGS,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
132,"For us, the death of Osama bin Laden is a time of profound reflection.... #JodieEvans #passage https://t.co/XZdKSzIEDz",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
133,"A hero is born among a hundred, a wise man is found among a thousand, ... #Plato #citing https://t.co/BFTMQkvUtl",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
134,Success is a sort of metaphysical experience. I live exactly as I did ... #TomStoppard #citing https://t.co/GHOytNpTZY,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
135,"Even when I lost my job at CBS News, I set up shop in my youngest daug... #HannahStorm #cutting https://t.co/12FrCXpt0Q",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
136,I seem to be some sort of lightning rod. I just really irritate people... #HowardStern #citations https://t.co/xhh2iHO8fP,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
137,I love our industry. I love the song. I love the voice. I love it. Not... #Seal #quotation https://t.co/OcVpsvf7zG,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
138,There are two types of paparazzi. The ones who hide who get you with y... #DiannaAgron #quotation https://t.co/Mh0mkZgDM0,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
139,I always considered myself being an organizer. I'm very good at teachi... #IkeTurner #quote https://t.co/ddwz3I2Kd4,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
140,Many good qualities are not sufficient to balance a single want - the ... #JohannGeorgZimmermann #quote https://t.co/9Vos9rEQkc,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
141,I believe in commitment. I believe in being open and trusting each oth... #AnnaKournikova #citing https://t.co/hlxG9Kwgn9,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
142,My expectations are not in any future event. I would rather just be pr... #DanielWebster #quotes https://t.co/DyR8wdoOCp,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
143,The left is being funded primarily by the drug traffickers who provide... #AlmaGuillermoprieto #citation https://t.co/SsZuAbcYA8,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
144,"I moved to Chicago and I did theater, and then I started writing and I... #AllisonTolman #citing https://t.co/NdNdYtEWsu",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
145,Everyone tells me that I have a very sweet face! I'd like to change th... #Soundarya #citation https://t.co/Hiy6bMms01,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
146,'Bossy' is someone who bosses people around without reason.... #StefaniePowers #cutting https://t.co/2Fz7YH2lb4,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
147,"I differ materially from Capt. Lewis, in my account of the numbers, ma... #ZebulonPike #quote https://t.co/uy9ShYiWqY",QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
148,Success is little more than a chemical compound of man with moment.... #PhilipGuedalla #quotation https://t.co/6R0b0NQ1Zz,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
149,We have come to expect campaigns to be mean and stupid and politicians... #DonellaMeadows #aphorism https://t.co/m5Ri8SU696,QSalabanzi,QSalabanzi,An avid book reader and freethinker. I share a lot of quotes,female
